tiplabel,gen,fam,famLabel,famNumLabel,famNumAll,ord,ordNums,ordNumsSelect,cladeOrdNums,ordLabel1,ordLabel2,clade,cladeTarget,cladeCommonAll,cladeCommonSubs,cladeCommonSubs2,cladeCommonSubs2Nums,cladeCombo,higher,genes,samp,PC,harmMeans,medians,means,Count.of.NA,range,variance,stdev,cv,sterror,low95,high95,SciName,Source_upham,ID_upham,extinct?,newSinceMSW3?,IFnew_Category,IFnew_GeoRegion,IFnew_Citation
Crunomys_fallax_MURIDAE_RODENTIA,Crunomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,0,imputed,PC11_Muridae,0.240929725,0.259773133,0.253858509,0,0.294282205,0.002773748,0.052666383,0.207463531,0.000526664,0.140427051,0.342708457,Crunomys_fallax,IUCN,5705,0,0,NA,NA,NA
Crunomys_melanius_MURIDAE_RODENTIA,Crunomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,3,sampled,PC11_Muridae,0.253409388,0.252677105,0.257346001,0,0.221334523,0.001066057,0.032650534,0.12687407,0.000326505,0.204388019,0.331763883,Crunomys_melanius,IUCN,5706,0,0,NA,NA,NA
Crunomys_suncoides_MURIDAE_RODENTIA,Crunomys,MURIDAE,MURIDAE,"""""",158,RODENTIA,27,RODENTIA,40,RODENTIA,NA,Mouse-related,Muroidea,Mouse-related,Mouse-related,Mouse-related,19,Mouse-related,Euarchontoglires,2,sampled,PC11_Muridae,0.252885226,0.252496407,0.256718314,0,0.214957173,0.001036888,0.032200745,0.125432208,0.000322007,0.204582001,0.329699701,Crunomys_suncoides,IUCN,29458,0,0,NA,NA,NA
Cryptochloris_wintoni_CHRYSOCHLORIDAE_AFROSORICIDA,Cryptochloris,CHRYSOCHLORIDAE,CHRYSOCHLORIDAE,"""""",36,AFROSORICIDA,16,16,NA,4,AFROSOR.,Afrotheria,Afrotheria,Elephants_tenrecs_aardvark,NA,NA,NA,Afrotheria,Afroth.,1,sampled,PC2_Afrotheria,0.114159859,0.116288735,0.117389036,0,0.133762163,0.000376522,0.019404183,0.165298083,0.000194042,0.082162634,0.158655515,Cryptochloris_wintoni,IUCN,5748,0,0,NA,NA,NA
Cryptochloris_zyli_CHRYSOCHLORIDAE_AFROSORICIDA,Cryptochloris,CHRYSOCHLORIDAE,CHRYSOCHLORIDAE,"""""",36,AFROSORICIDA,16,16,NA,4,AFROSOR.,Afrotheria,Afrotheria,Elephants_tenrecs_aardvark,NA,NA,NA,Afrotheria,Afroth.,0,imputed,PC2_Afrotheria,0.114159859,0.116288735,0.117389036,0,0.133762163,0.000376522,0.019404183,0.165298083,0.000194042,0.082162634,0.158655515,Cryptochloris_zyli,IUCN,5749,0,0,NA,NA,NA
Cryptomys_hottentotus_BATHYERGIDAE_RODENTIA,Cryptomys,BATHYERGIDAE,BATHYERGIDAE,"""""",132,RODENTIA,27,RODENTIA,38,RODENTIA,NA,Guinea_pig-related,Phiomorpha,Guinea_pig-related,Guinea_pig-related,Guinea_pig-related,17,Guinea_pig-related,Euarchontoglires,3,sampled,PC14_GuineaPigRelated,0.0972366,0.097848869,0.098694188,0,0.087045953,0.000146672,0.012110824,0.122710612,0.000121108,0.076909448,0.124681643,Cryptomys_hottentotus,IUCN,5755,0,0,NA,NA,NA
Cryptonanus_agricolai_DIDELPHIDAE_DIDELPHIMORPHIA,Cryptonanus,DIDELPHIDAE,DIDELPHIDAE,"""""",4,DIDELPHIMORPHIA,3,3,NA,1,DIDELPHIM.,Didelphimorphia,Didelphimorphia,Opposums,NA,NA,NA,Didelphimorphia,Marsupialia,2,sampled,PC1_Marsupials,0.153730708,0.154779025,0.15556207,0,0.119984876,0.000288165,0.016975418,0.109123115,0.000169754,0.12583147,0.190972082,Cryptonanus_agricolai,IUCN,136545,0,0,NA,NA,NA
Cryptonanus_chacoensis_DIDELPHIDAE_DIDELPHIMORPHIA,Cryptonanus,DIDELPHIDAE,DIDELPHIDAE,"""""",4,DIDELPHIMORPHIA,3,3,NA,1,DIDELPHIM.,Didelphimorphia,Didelphimorphia,Opposums,NA,NA,NA,Didelphimorphia,Marsupialia,7,sampled,PC1_Marsupials,0.153706171,0.154710276,0.155527992,0,0.118589,0.000286308,0.01692064,0.108794819,0.000169206,0.12583147,0.190423596,Cryptonanus_chacoensis,IUCN,136845,0,0,NA,NA,NA
Cryptonanus_guahybae_DIDELPHIDAE_DIDELPHIMORPHIA,Cryptonanus,DIDELPHIDAE,DIDELPHIDAE,"""""",4,DIDELPHIMORPHIA,3,3,NA,1,DIDELPHIM.,Didelphimorphia,Didelphimorphia,Opposums,NA,NA,NA,Didelphimorphia,Marsupialia,1,sampled,PC1_Marsupials,0.114058982,0.114505721,0.116857641,0,0.131638349,0.00034483,0.018569604,0.158907918,0.000185696,0.086357393,0.159352432,Cryptonanus_guahybae,IUCN,136705,0,0,NA,NA,NA
Cryptonanus_ignitus_DIDELPHIDAE_DIDELPHIMORPHIA,Cryptonanus,DIDELPHIDAE,DIDELPHIDAE,"""""",4,DIDELPHIMORPHIA,3,3,NA,1,DIDELPHIM.,Didelphimorphia,Didelphimorphia,Opposums,NA,NA,NA,Didelphimorphia,Marsupialia,0,imputed,PC1_Marsupials,0.117922841,0.133373235,0.129199279,0,0.190567951,0.001092726,0.033056404,0.255855947,0.000330564,0.05612648,0.18488902,Cryptonanus_ignitus,IUCN,41320,1,0,NA,NA,NA
Cryptonanus_unduaviensis_DIDELPHIDAE_DIDELPHIMORPHIA,Cryptonanus,DIDELPHIDAE,DIDELPHIDAE,"""""",4,DIDELPHIMORPHIA,3,3,NA,1,DIDELPHIM.,Didelphimorphia,Didelphimorphia,Opposums,NA,NA,NA,Didelphimorphia,Marsupialia,8,sampled,PC1_Marsupials,0.126721371,0.127137479,0.129032497,0,0.115902061,0.000308637,0.017568063,0.13615224,0.000175681,0.099406098,0.168756004,Cryptonanus_unduaviensis,IUCN,136749,0,0,NA,NA,NA
Cryptoprocta_ferox_EUPLERIDAE_CARNIVORA,Cryptoprocta,EUPLERIDAE,EUPLERIDAE,"""""",49,CARNIVORA,19,CARNIVORA,26,CARNIVORA,NA,Feliformes,Feliformes,Cat-related,Cat-related,Cat-related,5,Feliformes,Laurasiatheria,14,sampled,PC22_Carnivora,0.136971352,0.142580309,0.141873418,0,0.153881404,0.000648268,0.025461104,0.17946353,0.000254611,0.092154182,0.189883355,Cryptoprocta_ferox,IUCN,5760,0,0,NA,NA,NA
Cryptoprocta_spelea_EUPLERIDAE_CARNIVORA,Cryptoprocta,EUPLERIDAE,EUPLERIDAE,"""""",49,CARNIVORA,19,CARNIVORA,26,CARNIVORA,NA,Feliformes,Feliformes,Cat-related,Cat-related,Cat-related,5,Feliformes,Laurasiatheria,0,imputed,PC22_Carnivora,0.136971352,0.142580309,0.141873418,0,0.153881404,0.000648268,0.025461104,0.17946353,0.000254611,0.092154182,0.189883355,Cryptoprocta_spelea,IUCN,136456,1,0,NA,NA,NA
Cryptotis_alticola_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,1,sampled,PC15_Eulipotyphla,0.210015842,0.223884635,0.232799954,0,0.475143073,0.005661002,0.075239633,0.323194364,0.000752396,0.124195258,0.401301696,Cryptotis_alticola,IUCN,136789,0,0,NA,NA,NA
Cryptotis_aroensis_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.231302619,0.256733882,0.264197397,0,0.584381442,0.00785096,0.088605646,0.33537668,0.000886056,0.110435246,0.449800183,Cryptotis_aroensis,newSp,100000073,0,1,deNovo,Venezuela,"Quiroga-Carmona,__M.__&__Molinari,__J.__2012.__Description__of__a__new__shrew__of__the__genus__Cryptotis__(Mammalia:__Soricomorpha:__Soricidae)__from__the__Sierra__de__Aroa,__an__isolated__mountain__range__in__northwestern__Venezuela,__with__remarks__on__biogeography__and__conservation.__Zootaxa__3441:__1-20"
Cryptotis_brachyonyx_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.229669464,0.261189703,0.267238647,0,0.589206705,0.008594095,0.092704344,0.346897222,0.000927043,0.101159958,0.457813727,Cryptotis_brachyonyx,IUCN,136736,0,0,NA,NA,NA
Cryptotis_colombiana_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.231789557,0.260260763,0.266463414,0,0.58793715,0.008325594,0.091244691,0.342428589,0.000912447,0.108903384,0.454415731,Cryptotis_colombiana,IUCN,136795,0,0,NA,NA,NA
Cryptotis_endersi_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.229667826,0.261457343,0.265515124,0,0.57846969,0.008151964,0.090288228,0.340049284,0.000902882,0.103773373,0.451085268,Cryptotis_endersi,IUCN,5763,0,0,NA,NA,NA
Cryptotis_equatoris_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.227988961,0.260628774,0.265083771,0,0.569680297,0.008454962,0.091950867,0.34687475,0.000919509,0.100934985,0.454996842,Cryptotis_equatoris,IUCN,136438,0,0,NA,NA,NA
Cryptotis_goldmani_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,1,sampled,PC15_Eulipotyphla,0.292967804,0.30040828,0.306599502,0,0.439313882,0.004335096,0.065841447,0.214747404,0.000658414,0.199007668,0.448380716,Cryptotis_goldmani,IUCN,41371,0,0,NA,NA,NA
Cryptotis_goodwini_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.230439415,0.263167159,0.267732379,0,0.564162712,0.008584914,0.092654811,0.346072492,0.000926548,0.105605164,0.453979994,Cryptotis_goodwini,IUCN,41372,0,0,NA,NA,NA
Cryptotis_gracilis_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,1,sampled,PC15_Eulipotyphla,0.204744652,0.213778482,0.22335258,0,0.508453882,0.00449193,0.067021861,0.300072024,0.000670219,0.123063217,0.37365655,Cryptotis_gracilis,IUCN,5764,0,0,NA,NA,NA
Cryptotis_griseoventris_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.235602549,0.263769217,0.269453767,0,0.563126729,0.0082018,0.090563791,0.336101408,0.000905638,0.110670667,0.452166048,Cryptotis_griseoventris,IUCN,136614,0,0,NA,NA,NA
Cryptotis_hondurensis_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.233010102,0.259761054,0.26569552,0,0.556663356,0.007899997,0.08888193,0.334525513,0.000888819,0.110509886,0.454730945,Cryptotis_hondurensis,IUCN,5765,0,0,NA,NA,NA
Cryptotis_lacandonensis_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.231113142,0.260285725,0.265914204,0,0.603712243,0.008212523,0.090622974,0.340797794,0.00090623,0.106544934,0.452003762,Cryptotis_lacandonensis,newSp,100000074,0,1,deNovo,Mexico__(Chiapas),"Guevara,__L.,__Sánchez-Cordero,__V.,__León-Paniagua,__L.__&__Woodman,__N.__2014.__A__new__species__of__small-eared__shrew__(Mammalia,__Eulipotyphla,__Cryptotis)__from__the__Lacandona__rain__forest,__Mexico.__Journal__of__Mammalogy__95:__739-753"
Cryptotis_lacertosus_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.22895366,0.256962933,0.263980442,0,0.53011479,0.008332356,0.091281742,0.34578979,0.000912817,0.109632182,0.458461269,Cryptotis_lacertosus,newSp,100000075,0,1,deNovo,Guatemala,"Woodman,__N.__2010.__Two__new__species__of__shrews__(Soricidae)__from__the__western__highlands__of__Guatemala.__Journal__of__Mammalogy__91:566-579__[101]"
Cryptotis_magna_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,3,sampled,PC15_Eulipotyphla,0.276619979,0.281833112,0.292269667,0,0.452523679,0.004908702,0.070062126,0.239717406,0.000700621,0.185043496,0.449297232,Cryptotis_magna,IUCN,5766,0,0,NA,NA,NA
Cryptotis_mam_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.230169214,0.258429469,0.264059336,0,0.622015325,0.00800573,0.089474743,0.338843324,0.000894747,0.108769819,0.450075517,Cryptotis_mam,newSp,100000076,0,1,deNovo,Guatemala,"Woodman,__N.__2010.__Two__new__species__of__shrews__(Soricidae)__from__the__western__highlands__of__Guatemala.__Journal__of__Mammalogy__91:566-579__[102]"
Cryptotis_mayensis_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,1,sampled,PC15_Eulipotyphla,0.181524078,0.200165575,0.207278438,0,0.472853398,0.005624829,0.074998862,0.361826648,0.000749989,0.100676978,0.372896696,Cryptotis_mayensis,IUCN,136488,0,0,NA,NA,NA
Cryptotis_medellinia_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.233103933,0.261577028,0.266855138,0,0.548795811,0.008029588,0.08960797,0.33579256,0.00089608,0.109136941,0.452495881,Cryptotis_medellinia,IUCN,136267,0,0,NA,NA,NA
Cryptotis_mera_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.232795008,0.260832331,0.266909789,0,0.55144806,0.008235982,0.09075231,0.34001117,0.000907523,0.10970771,0.455568533,Cryptotis_mera,IUCN,136299,0,0,NA,NA,NA
Cryptotis_meridensis_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.232573635,0.263561347,0.267839526,0,0.537361976,0.008073587,0.089853143,0.335473799,0.000898531,0.107619781,0.449633702,Cryptotis_meridensis,IUCN,41373,0,0,NA,NA,NA
Cryptotis_merriami_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,0,imputed,PC15_Eulipotyphla,0.229027871,0.259111495,0.264690089,0,0.576324658,0.008182213,0.090455585,0.34174149,0.000904556,0.103875054,0.453474591,Cryptotis_merriami,IUCN,136398,0,0,NA,NA,NA
Cryptotis_mexicana_SORICIDAE_EULIPOTYPHLA,Cryptotis,SORICIDAE,SORICIDAE,"""""",42,EULIPOTYPHLA,17,EULIPOTYPHLA,25,EULIPOTYPHLA,NA,Soricidae,Soricidae,True_shrews,True_shrews,True_shrews,4,Soricidae,Laurasiatheria,1,sampled,PC15_Eulipotyphla,0.282701431,0.287323393,0.298255211,0,0.46834118,0.004964448,0.070458838,0.236236738,0.000704588,0.190518749,0.455728288,Cryptotis_mexicana,IUCN,41374,0,0,NA,NA,NA
