Order,Family,Genus,Species,Binomial name,Extinct or extant,Island endemicity: Strict definition,IslandEndemic_strict,Island endemicity: Classical definition,IslandEndemic_classic,,,,,,,,,,,
RODENTIA,MURIDAE,Melomys,obiensis,Melomys_obiensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Melomys,paveli,Melomys_paveli,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Melomys,rubicola,Melomys_rubicola,Extant,Not occuring on any landbridge island larger than 1000 km2,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Melomys,rufescens,Melomys_rufescens,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Melomys,talaudium,Melomys_talaudium,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Microhydromys,musseri,Microhydromys_musseri,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Microhydromys,richardsoni,Microhydromys_richardsoni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Mus,crociduroides,Mus_crociduroides,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Mus,cypriacus,Mus_cypriacus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Mus,fernandoni,Mus_fernandoni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Mus,mayori,Mus_mayori,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Mus,vulcani,Mus_vulcani,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Nesoromys,ceramicus,Nesoromys_ceramicus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Niviventer,coninga,Niviventer_coninga,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Niviventer,culturatus,Niviventer_culturatus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Niviventer,fraternus,Niviventer_fraternus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Niviventer,lepturus,Niviventer_lepturus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Niviventer,rapit,Niviventer_rapit,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Palawanomys,furvus,Palawanomys_furvus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Papagomys,armandvillei,Papagomys_armandvillei,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Papagomys,theodorverhoeveni,Papagomys_theodorverhoeveni,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Parahydromys,asper,Parahydromys_asper,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paraleptomys,rufilatus,Paraleptomys_rufilatus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paraleptomys,wilhelmina,Paraleptomys_wilhelmina,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,gressitti,Paramelomys_gressitti,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,levipes,Paramelomys_levipes,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,lorentzii,Paramelomys_lorentzii,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,mollis,Paramelomys_mollis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,moncktoni,Paramelomys_moncktoni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,naso,Paramelomys_naso,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,platyops,Paramelomys_platyops,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,rubex,Paramelomys_rubex,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paramelomys,steini,Paramelomys_steini,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paruromys,dominator,Paruromys_dominator,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Paulamys,naso,Paulamys_naso,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Phloeomys,cumingi,Phloeomys_cumingi,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Phloeomys,pallidus,Phloeomys_pallidus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pithecheir,melanurus,Pithecheir_melanurus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pithecheirops,otion,Pithecheirops_otion,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomelomys,brassi,Pogonomelomys_brassi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomelomys,bruijnii,Pogonomelomys_bruijnii,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomelomys,mayeri,Pogonomelomys_mayeri,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomys,championi,Pogonomys_championi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomys,fergussoniensis,Pogonomys_fergussoniensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomys,loriae,Pogonomys_loriae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pogonomys,sylvestris,Pogonomys_sylvestris,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Protochromys,fellowsi,Protochromys_fellowsi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pseudohydromys,ellermani,Pseudohydromys_ellermani,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pseudohydromys,fuscus,Pseudohydromys_fuscus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pseudohydromys,germani,Pseudohydromys_germani,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pseudohydromys,murinus,Pseudohydromys_murinus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Pseudohydromys,occidentalis,Pseudohydromys_occidentalis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,adustus,Rattus_adustus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,arfakienis,Rattus_arfakienis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,arrogans,Rattus_arrogans,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,baluensis,Rattus_baluensis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,blangorum,Rattus_blangorum,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,bontanus,Rattus_bontanus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,burrus,Rattus_burrus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,elaphinus,Rattus_elaphinus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,enganus,Rattus_enganus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,everetti,Rattus_everetti,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,feliceus,Rattus_feliceus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,giluwensis,Rattus_giluwensis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,hainaldi,Rattus_hainaldi,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,hoffmanni,Rattus_hoffmanni,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,hoogerwerfi,Rattus_hoogerwerfi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,jobiensis,Rattus_jobiensis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,koopmani,Rattus_koopmani,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,korinchi,Rattus_korinchi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,lugens,Rattus_lugens,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,macleari,Rattus_macleari,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,marmosurus,Rattus_marmosurus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,mindorensis,Rattus_mindorensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,mollicomulus,Rattus_mollicomulus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,montanus,Rattus_montanus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,mordax,Rattus_mordax,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,morotaiensis,Rattus_morotaiensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,nativitatis,Rattus_nativitatis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,novaeguineae,Rattus_novaeguineae,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,palmarum,Rattus_palmarum,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,pelurus,Rattus_pelurus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,pococki,Rattus_pococki,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,praetor,Rattus_praetor,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,richardsoni,Rattus_richardsoni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,salocco,Rattus_salocco,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,sanila,Rattus_sanila,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,simalurensis,Rattus_simalurensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,steini,Rattus_steini,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,stoicus,Rattus_stoicus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,tawitawiensis,Rattus_tawitawiensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,timorensis,Rattus_timorensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,vandeuseni,Rattus_vandeuseni,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,verecundus,Rattus_verecundus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rattus,xanthurus,Rattus_xanthurus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rhynchomys,banahao,Rhynchomys_banahao,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rhynchomys,isarogensis,Rhynchomys_isarogensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rhynchomys,soricoides,Rhynchomys_soricoides,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Rhynchomys,tapulao,Rhynchomys_tapulao,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Solomys,ponceleti,Solomys_ponceleti,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Solomys,salamonis,Solomys_salamonis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Solomys,salebrosus,Solomys_salebrosus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Solomys,sapientis,Solomys_sapientis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Solomys,spriggsarum,Solomys_spriggsarum,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Sommeromys,macrorhinos,Sommeromys_macrorhinos,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Spelaeomys,florensis,Spelaeomys_florensis,Extinct,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Srilankamys,ohiensis,Srilankamys_ohiensis,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Sundamys,infraluteus,Sundamys_infraluteus,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Sundamys,maxi,Sundamys_maxi,Extant,Not endemic to strictly defined islands,0,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,arcuatus,Taeromys_arcuatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,callitrichus,Taeromys_callitrichus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,celebensis,Taeromys_celebensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,hamatus,Taeromys_hamatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,microbullatus,Taeromys_microbullatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,punicans,Taeromys_punicans,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Taeromys,taerae,Taeromys_taerae,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Tarsomys,apoensis,Tarsomys_apoensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Tarsomys,echinatus,Tarsomys_echinatus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Tateomys,macrocercus,Tateomys_macrocercus,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Tateomys,rhinogradoides,Tateomys_rhinogradoides,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Tokudaia,muenninki,Tokudaia_muenninki,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
RODENTIA,MURIDAE,Tokudaia,osimensis,Tokudaia_osimensis,Extant,Endemic to strictly defined islands,1,Endemic to classically defined islands,1,,,,,,,,,,,
